case_id,origin,speaker_id,recipe_id,recipe_role,voice_id,seed,line_id,category,transcript,wav,gold,gold_ready,source_uri
factory_v1_long_004__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,478210784,long_004,long_form,inputs/transcripts/factory_v1_long_004__priestley_1_7b.txt,inputs/wav/factory_v1_long_004__priestley_1_7b.wav,inputs/gold/factory_v1_long_004__priestley_1_7b,1,
factory_v1_long_005__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,850237700,long_005,long_form,inputs/transcripts/factory_v1_long_005__alfie_1_7b.txt,inputs/wav/factory_v1_long_005__alfie_1_7b.wav,inputs/gold/factory_v1_long_005__alfie_1_7b,1,
factory_v1_long_005__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1060375199,long_005,long_form,inputs/transcripts/factory_v1_long_005__lana_1_7b.txt,inputs/wav/factory_v1_long_005__lana_1_7b.wav,inputs/gold/factory_v1_long_005__lana_1_7b,1,
factory_v1_long_005__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,300558761,long_005,long_form,inputs/transcripts/factory_v1_long_005__priestley2_1_7b.txt,inputs/wav/factory_v1_long_005__priestley2_1_7b.wav,inputs/gold/factory_v1_long_005__priestley2_1_7b,1,
factory_v1_long_005__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,421177512,long_005,long_form,inputs/transcripts/factory_v1_long_005__priestley_1_7b.txt,inputs/wav/factory_v1_long_005__priestley_1_7b.wav,inputs/gold/factory_v1_long_005__priestley_1_7b,1,
factory_v1_long_006__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,186918928,long_006,long_form,inputs/transcripts/factory_v1_long_006__alfie_1_7b.txt,inputs/wav/factory_v1_long_006__alfie_1_7b.wav,inputs/gold/factory_v1_long_006__alfie_1_7b,1,
factory_v1_long_006__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1178019426,long_006,long_form,inputs/transcripts/factory_v1_long_006__lana_1_7b.txt,inputs/wav/factory_v1_long_006__lana_1_7b.wav,inputs/gold/factory_v1_long_006__lana_1_7b,1,
factory_v1_long_006__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1160437604,long_006,long_form,inputs/transcripts/factory_v1_long_006__priestley2_1_7b.txt,inputs/wav/factory_v1_long_006__priestley2_1_7b.wav,inputs/gold/factory_v1_long_006__priestley2_1_7b,1,
factory_v1_long_006__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,2041601396,long_006,long_form,inputs/transcripts/factory_v1_long_006__priestley_1_7b.txt,inputs/wav/factory_v1_long_006__priestley_1_7b.wav,inputs/gold/factory_v1_long_006__priestley_1_7b,1,
factory_v1_long_007__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,389979326,long_007,long_form,inputs/transcripts/factory_v1_long_007__alfie_1_7b.txt,inputs/wav/factory_v1_long_007__alfie_1_7b.wav,inputs/gold/factory_v1_long_007__alfie_1_7b,1,
factory_v1_long_007__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,252450797,long_007,long_form,inputs/transcripts/factory_v1_long_007__lana_1_7b.txt,inputs/wav/factory_v1_long_007__lana_1_7b.wav,inputs/gold/factory_v1_long_007__lana_1_7b,1,
factory_v1_long_007__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,590179281,long_007,long_form,inputs/transcripts/factory_v1_long_007__priestley2_1_7b.txt,inputs/wav/factory_v1_long_007__priestley2_1_7b.wav,inputs/gold/factory_v1_long_007__priestley2_1_7b,1,
factory_v1_long_007__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,787385175,long_007,long_form,inputs/transcripts/factory_v1_long_007__priestley_1_7b.txt,inputs/wav/factory_v1_long_007__priestley_1_7b.wav,inputs/gold/factory_v1_long_007__priestley_1_7b,1,
factory_v1_long_008__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1960553760,long_008,long_form,inputs/transcripts/factory_v1_long_008__alfie_1_7b.txt,inputs/wav/factory_v1_long_008__alfie_1_7b.wav,inputs/gold/factory_v1_long_008__alfie_1_7b,1,
factory_v1_long_008__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1068744094,long_008,long_form,inputs/transcripts/factory_v1_long_008__lana_1_7b.txt,inputs/wav/factory_v1_long_008__lana_1_7b.wav,inputs/gold/factory_v1_long_008__lana_1_7b,1,
factory_v1_long_008__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,877188460,long_008,long_form,inputs/transcripts/factory_v1_long_008__priestley2_1_7b.txt,inputs/wav/factory_v1_long_008__priestley2_1_7b.wav,inputs/gold/factory_v1_long_008__priestley2_1_7b,1,
factory_v1_long_008__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,305145607,long_008,long_form,inputs/transcripts/factory_v1_long_008__priestley_1_7b.txt,inputs/wav/factory_v1_long_008__priestley_1_7b.wav,inputs/gold/factory_v1_long_008__priestley_1_7b,1,
factory_v1_long_009__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1068362766,long_009,long_form,inputs/transcripts/factory_v1_long_009__alfie_1_7b.txt,inputs/wav/factory_v1_long_009__alfie_1_7b.wav,inputs/gold/factory_v1_long_009__alfie_1_7b,1,
factory_v1_long_009__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,20866082,long_009,long_form,inputs/transcripts/factory_v1_long_009__lana_1_7b.txt,inputs/wav/factory_v1_long_009__lana_1_7b.wav,inputs/gold/factory_v1_long_009__lana_1_7b,1,
factory_v1_long_009__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,32968095,long_009,long_form,inputs/transcripts/factory_v1_long_009__priestley2_1_7b.txt,inputs/wav/factory_v1_long_009__priestley2_1_7b.wav,inputs/gold/factory_v1_long_009__priestley2_1_7b,1,
factory_v1_long_009__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1011504315,long_009,long_form,inputs/transcripts/factory_v1_long_009__priestley_1_7b.txt,inputs/wav/factory_v1_long_009__priestley_1_7b.wav,inputs/gold/factory_v1_long_009__priestley_1_7b,1,
factory_v1_long_010__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,778966028,long_010,long_form,inputs/transcripts/factory_v1_long_010__alfie_1_7b.txt,inputs/wav/factory_v1_long_010__alfie_1_7b.wav,inputs/gold/factory_v1_long_010__alfie_1_7b,1,
factory_v1_long_010__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1801767595,long_010,long_form,inputs/transcripts/factory_v1_long_010__lana_1_7b.txt,inputs/wav/factory_v1_long_010__lana_1_7b.wav,inputs/gold/factory_v1_long_010__lana_1_7b,1,
factory_v1_long_010__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,908020125,long_010,long_form,inputs/transcripts/factory_v1_long_010__priestley2_1_7b.txt,inputs/wav/factory_v1_long_010__priestley2_1_7b.wav,inputs/gold/factory_v1_long_010__priestley2_1_7b,1,
factory_v1_long_010__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,690887617,long_010,long_form,inputs/transcripts/factory_v1_long_010__priestley_1_7b.txt,inputs/wav/factory_v1_long_010__priestley_1_7b.wav,inputs/gold/factory_v1_long_010__priestley_1_7b,1,
factory_v1_long_list_001__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1643157117,long_list_001,long_lists,inputs/transcripts/factory_v1_long_list_001__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_001__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_001__alfie_1_7b,1,
factory_v1_long_list_001__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,78485061,long_list_001,long_lists,inputs/transcripts/factory_v1_long_list_001__lana_1_7b.txt,inputs/wav/factory_v1_long_list_001__lana_1_7b.wav,inputs/gold/factory_v1_long_list_001__lana_1_7b,1,
factory_v1_long_list_001__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1746053665,long_list_001,long_lists,inputs/transcripts/factory_v1_long_list_001__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_001__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_001__priestley2_1_7b,1,
factory_v1_long_list_001__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,186763251,long_list_001,long_lists,inputs/transcripts/factory_v1_long_list_001__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_001__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_001__priestley_1_7b,1,
factory_v1_long_list_002__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,925688864,long_list_002,long_lists,inputs/transcripts/factory_v1_long_list_002__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_002__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_002__alfie_1_7b,1,
factory_v1_long_list_002__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,555142233,long_list_002,long_lists,inputs/transcripts/factory_v1_long_list_002__lana_1_7b.txt,inputs/wav/factory_v1_long_list_002__lana_1_7b.wav,inputs/gold/factory_v1_long_list_002__lana_1_7b,1,
factory_v1_long_list_002__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,619705846,long_list_002,long_lists,inputs/transcripts/factory_v1_long_list_002__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_002__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_002__priestley2_1_7b,1,
factory_v1_long_list_002__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1882383936,long_list_002,long_lists,inputs/transcripts/factory_v1_long_list_002__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_002__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_002__priestley_1_7b,1,
factory_v1_long_list_003__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1659441322,long_list_003,long_lists,inputs/transcripts/factory_v1_long_list_003__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_003__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_003__alfie_1_7b,1,
factory_v1_long_list_003__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1142606117,long_list_003,long_lists,inputs/transcripts/factory_v1_long_list_003__lana_1_7b.txt,inputs/wav/factory_v1_long_list_003__lana_1_7b.wav,inputs/gold/factory_v1_long_list_003__lana_1_7b,1,
factory_v1_long_list_003__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,441327042,long_list_003,long_lists,inputs/transcripts/factory_v1_long_list_003__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_003__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_003__priestley2_1_7b,1,
factory_v1_long_list_003__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,77772472,long_list_003,long_lists,inputs/transcripts/factory_v1_long_list_003__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_003__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_003__priestley_1_7b,1,
factory_v1_long_list_004__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,605101355,long_list_004,long_lists,inputs/transcripts/factory_v1_long_list_004__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_004__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_004__alfie_1_7b,1,
factory_v1_long_list_004__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,227515562,long_list_004,long_lists,inputs/transcripts/factory_v1_long_list_004__lana_1_7b.txt,inputs/wav/factory_v1_long_list_004__lana_1_7b.wav,inputs/gold/factory_v1_long_list_004__lana_1_7b,1,
factory_v1_long_list_004__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,546636713,long_list_004,long_lists,inputs/transcripts/factory_v1_long_list_004__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_004__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_004__priestley2_1_7b,1,
factory_v1_long_list_004__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,585514298,long_list_004,long_lists,inputs/transcripts/factory_v1_long_list_004__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_004__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_004__priestley_1_7b,1,
factory_v1_long_list_005__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,292982668,long_list_005,long_lists,inputs/transcripts/factory_v1_long_list_005__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_005__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_005__alfie_1_7b,1,
factory_v1_long_list_005__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,920232857,long_list_005,long_lists,inputs/transcripts/factory_v1_long_list_005__lana_1_7b.txt,inputs/wav/factory_v1_long_list_005__lana_1_7b.wav,inputs/gold/factory_v1_long_list_005__lana_1_7b,1,
factory_v1_long_list_005__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1437463085,long_list_005,long_lists,inputs/transcripts/factory_v1_long_list_005__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_005__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_005__priestley2_1_7b,1,
factory_v1_long_list_005__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1006809825,long_list_005,long_lists,inputs/transcripts/factory_v1_long_list_005__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_005__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_005__priestley_1_7b,1,
factory_v1_long_list_006__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,999358322,long_list_006,long_lists,inputs/transcripts/factory_v1_long_list_006__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_006__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_006__alfie_1_7b,1,
factory_v1_long_list_006__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1700926826,long_list_006,long_lists,inputs/transcripts/factory_v1_long_list_006__lana_1_7b.txt,inputs/wav/factory_v1_long_list_006__lana_1_7b.wav,inputs/gold/factory_v1_long_list_006__lana_1_7b,1,
factory_v1_long_list_006__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1352995788,long_list_006,long_lists,inputs/transcripts/factory_v1_long_list_006__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_006__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_006__priestley2_1_7b,1,
factory_v1_long_list_006__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,2079836017,long_list_006,long_lists,inputs/transcripts/factory_v1_long_list_006__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_006__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_006__priestley_1_7b,1,
factory_v1_long_list_007__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,710546902,long_list_007,long_lists,inputs/transcripts/factory_v1_long_list_007__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_007__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_007__alfie_1_7b,1,
factory_v1_long_list_007__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1717906000,long_list_007,long_lists,inputs/transcripts/factory_v1_long_list_007__lana_1_7b.txt,inputs/wav/factory_v1_long_list_007__lana_1_7b.wav,inputs/gold/factory_v1_long_list_007__lana_1_7b,1,
factory_v1_long_list_007__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,261836369,long_list_007,long_lists,inputs/transcripts/factory_v1_long_list_007__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_007__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_007__priestley2_1_7b,1,
factory_v1_long_list_007__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,962078202,long_list_007,long_lists,inputs/transcripts/factory_v1_long_list_007__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_007__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_007__priestley_1_7b,1,
factory_v1_long_list_008__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1546876931,long_list_008,long_lists,inputs/transcripts/factory_v1_long_list_008__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_008__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_008__alfie_1_7b,1,
factory_v1_long_list_008__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1945713029,long_list_008,long_lists,inputs/transcripts/factory_v1_long_list_008__lana_1_7b.txt,inputs/wav/factory_v1_long_list_008__lana_1_7b.wav,inputs/gold/factory_v1_long_list_008__lana_1_7b,1,
factory_v1_long_list_008__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1708651392,long_list_008,long_lists,inputs/transcripts/factory_v1_long_list_008__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_008__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_008__priestley2_1_7b,1,
factory_v1_long_list_008__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1447452206,long_list_008,long_lists,inputs/transcripts/factory_v1_long_list_008__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_008__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_008__priestley_1_7b,1,
factory_v1_long_list_009__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1765275235,long_list_009,long_lists,inputs/transcripts/factory_v1_long_list_009__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_009__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_009__alfie_1_7b,1,
factory_v1_long_list_009__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1655950497,long_list_009,long_lists,inputs/transcripts/factory_v1_long_list_009__lana_1_7b.txt,inputs/wav/factory_v1_long_list_009__lana_1_7b.wav,inputs/gold/factory_v1_long_list_009__lana_1_7b,1,
factory_v1_long_list_009__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1824857128,long_list_009,long_lists,inputs/transcripts/factory_v1_long_list_009__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_009__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_009__priestley2_1_7b,1,
factory_v1_long_list_009__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1557280637,long_list_009,long_lists,inputs/transcripts/factory_v1_long_list_009__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_009__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_009__priestley_1_7b,1,
factory_v1_long_list_010__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,2132927840,long_list_010,long_lists,inputs/transcripts/factory_v1_long_list_010__alfie_1_7b.txt,inputs/wav/factory_v1_long_list_010__alfie_1_7b.wav,inputs/gold/factory_v1_long_list_010__alfie_1_7b,1,
factory_v1_long_list_010__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1021742787,long_list_010,long_lists,inputs/transcripts/factory_v1_long_list_010__lana_1_7b.txt,inputs/wav/factory_v1_long_list_010__lana_1_7b.wav,inputs/gold/factory_v1_long_list_010__lana_1_7b,1,
factory_v1_long_list_010__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1794509770,long_list_010,long_lists,inputs/transcripts/factory_v1_long_list_010__priestley2_1_7b.txt,inputs/wav/factory_v1_long_list_010__priestley2_1_7b.wav,inputs/gold/factory_v1_long_list_010__priestley2_1_7b,1,
factory_v1_long_list_010__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,218675723,long_list_010,long_lists,inputs/transcripts/factory_v1_long_list_010__priestley_1_7b.txt,inputs/wav/factory_v1_long_list_010__priestley_1_7b.wav,inputs/gold/factory_v1_long_list_010__priestley_1_7b,1,
factory_v1_question_001__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,829844403,question_001,questions,inputs/transcripts/factory_v1_question_001__alfie_1_7b.txt,inputs/wav/factory_v1_question_001__alfie_1_7b.wav,inputs/gold/factory_v1_question_001__alfie_1_7b,1,
factory_v1_question_001__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,147571276,question_001,questions,inputs/transcripts/factory_v1_question_001__lana_1_7b.txt,inputs/wav/factory_v1_question_001__lana_1_7b.wav,inputs/gold/factory_v1_question_001__lana_1_7b,1,
factory_v1_question_001__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,385737391,question_001,questions,inputs/transcripts/factory_v1_question_001__priestley2_1_7b.txt,inputs/wav/factory_v1_question_001__priestley2_1_7b.wav,inputs/gold/factory_v1_question_001__priestley2_1_7b,1,
factory_v1_question_001__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,840723848,question_001,questions,inputs/transcripts/factory_v1_question_001__priestley_1_7b.txt,inputs/wav/factory_v1_question_001__priestley_1_7b.wav,inputs/gold/factory_v1_question_001__priestley_1_7b,1,
factory_v1_question_002__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1455244060,question_002,questions,inputs/transcripts/factory_v1_question_002__alfie_1_7b.txt,inputs/wav/factory_v1_question_002__alfie_1_7b.wav,inputs/gold/factory_v1_question_002__alfie_1_7b,1,
factory_v1_question_002__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1619197307,question_002,questions,inputs/transcripts/factory_v1_question_002__lana_1_7b.txt,inputs/wav/factory_v1_question_002__lana_1_7b.wav,inputs/gold/factory_v1_question_002__lana_1_7b,1,
factory_v1_question_002__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,338707658,question_002,questions,inputs/transcripts/factory_v1_question_002__priestley2_1_7b.txt,inputs/wav/factory_v1_question_002__priestley2_1_7b.wav,inputs/gold/factory_v1_question_002__priestley2_1_7b,1,
factory_v1_question_002__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,2094245353,question_002,questions,inputs/transcripts/factory_v1_question_002__priestley_1_7b.txt,inputs/wav/factory_v1_question_002__priestley_1_7b.wav,inputs/gold/factory_v1_question_002__priestley_1_7b,1,
factory_v1_question_003__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,810052265,question_003,questions,inputs/transcripts/factory_v1_question_003__alfie_1_7b.txt,inputs/wav/factory_v1_question_003__alfie_1_7b.wav,inputs/gold/factory_v1_question_003__alfie_1_7b,1,
factory_v1_question_003__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,754210119,question_003,questions,inputs/transcripts/factory_v1_question_003__lana_1_7b.txt,inputs/wav/factory_v1_question_003__lana_1_7b.wav,inputs/gold/factory_v1_question_003__lana_1_7b,1,
factory_v1_question_003__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1129784038,question_003,questions,inputs/transcripts/factory_v1_question_003__priestley2_1_7b.txt,inputs/wav/factory_v1_question_003__priestley2_1_7b.wav,inputs/gold/factory_v1_question_003__priestley2_1_7b,1,
factory_v1_question_003__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,202453904,question_003,questions,inputs/transcripts/factory_v1_question_003__priestley_1_7b.txt,inputs/wav/factory_v1_question_003__priestley_1_7b.wav,inputs/gold/factory_v1_question_003__priestley_1_7b,1,
factory_v1_question_004__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1682048169,question_004,questions,inputs/transcripts/factory_v1_question_004__alfie_1_7b.txt,inputs/wav/factory_v1_question_004__alfie_1_7b.wav,inputs/gold/factory_v1_question_004__alfie_1_7b,1,
factory_v1_question_004__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,281635053,question_004,questions,inputs/transcripts/factory_v1_question_004__lana_1_7b.txt,inputs/wav/factory_v1_question_004__lana_1_7b.wav,inputs/gold/factory_v1_question_004__lana_1_7b,1,
factory_v1_question_004__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1743096668,question_004,questions,inputs/transcripts/factory_v1_question_004__priestley2_1_7b.txt,inputs/wav/factory_v1_question_004__priestley2_1_7b.wav,inputs/gold/factory_v1_question_004__priestley2_1_7b,1,
factory_v1_question_004__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1560412466,question_004,questions,inputs/transcripts/factory_v1_question_004__priestley_1_7b.txt,inputs/wav/factory_v1_question_004__priestley_1_7b.wav,inputs/gold/factory_v1_question_004__priestley_1_7b,1,
factory_v1_question_005__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1031140390,question_005,questions,inputs/transcripts/factory_v1_question_005__alfie_1_7b.txt,inputs/wav/factory_v1_question_005__alfie_1_7b.wav,inputs/gold/factory_v1_question_005__alfie_1_7b,1,
factory_v1_question_005__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,443769757,question_005,questions,inputs/transcripts/factory_v1_question_005__lana_1_7b.txt,inputs/wav/factory_v1_question_005__lana_1_7b.wav,inputs/gold/factory_v1_question_005__lana_1_7b,1,
factory_v1_question_005__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,730746662,question_005,questions,inputs/transcripts/factory_v1_question_005__priestley2_1_7b.txt,inputs/wav/factory_v1_question_005__priestley2_1_7b.wav,inputs/gold/factory_v1_question_005__priestley2_1_7b,1,
